"customer_key","customer_id","customer_name","segment","city","country","signup_date"
8153,"CUS008153","Marcus Harvey","Online Reseller","Glasgow","United Kingdom","2022-12-11"
8154,"CUS008154","Kelly Mccarthy","Corporate","Barcelona","Spain","2023-04-05"
8155,"CUS008155","Valerie Rangel","Consumer","Nottingham","United Kingdom","2019-04-01"
8156,"CUS008156","Kristen Brooks","Consumer","Rotterdam","Netherlands","2020-10-05"
8157,"CUS008157","Joseph Eaton","Small Business","Rotterdam","Netherlands","2022-12-21"
8158,"CUS008158","Jamie Reed","Consumer","Austin","USA","2020-01-15"
8159,"CUS008159","Cindy Harris","Corporate","New York","USA","2025-11-21"
8160,"CUS008160","Laurie Collins","Consumer","Amsterdam","Netherlands","2021-11-01"
8161,"CUS008161","Laura Kelley","Corporate","Cork","Ireland","2023-06-15"
8162,"CUS008162","Amanda Brown","Corporate","Barcelona","Spain","2020-03-02"
8163,"CUS008163","Joseph Fuentes","Consumer","Lyon","France","2023-06-03"
8164,"CUS008164","Chelsea Martinez","Consumer","New York","USA","2019-08-29"
8165,"CUS008165","Rose Collins","Corporate","Paris","France","2025-07-22"
8166,"CUS008166","Michael Walter","Corporate","Bristol","United Kingdom","2024-09-13"
8167,"CUS008167","Natasha Allen","Online Reseller","Barcelona","Spain","2020-09-25"
8168,"CUS008168","Amber Matthews","Consumer","Cork","Ireland","2021-09-21"
8169,"CUS008169","Carrie Robertson","Small Business","Glasgow","United Kingdom","2025-08-19"
8170,"CUS008170","Tanner Phillips","Corporate","Barcelona","Spain","2022-10-08"
8171,"CUS008171","Elizabeth Morales MD","Corporate","Barcelona","Spain","2022-12-22"
8172,"CUS008172","Stephen Kelly","Small Business","Chicago","USA","2024-09-07"
8173,"CUS008173","Anthony Brown","Consumer","Amsterdam","Netherlands","2021-03-01"
8174,"CUS008174","Colton Stokes","Corporate","Chicago","USA","2022-03-25"
8175,"CUS008175","Jerry Patel","Consumer","Paris","France","2020-03-12"
8176,"CUS008176","Ariel Williams","Small Business","Dublin","Ireland","2022-02-20"
8177,"CUS008177","Dr. Heather Dunn DDS","Consumer","Madrid","Spain","2021-05-04"
8178,"CUS008178","Jesus Figueroa","Small Business","Bristol","United Kingdom","2024-05-02"
8179,"CUS008179","Cynthia Mcbride","Consumer","Leeds","United Kingdom","2022-01-13"
8180,"CUS008180","Stephen Wilson","Consumer","Austin","USA","2019-06-15"
8181,"CUS008181","Valerie Harper","Consumer","Leeds","United Kingdom","2023-02-10"
8182,"CUS008182","Jason Austin","Corporate","London","United Kingdom","2021-08-05"
8183,"CUS008183","Debra Hernandez","Online Reseller","Dublin","Ireland","2022-12-05"
8184,"CUS008184","Michael Donovan","Corporate","London","United Kingdom","2020-06-21"
8185,"CUS008185","Regina Johnson","Consumer","Hamburg","Germany","2024-05-07"
8186,"CUS008186","Tabitha Goodman","Corporate","Chicago","USA","2022-10-18"
8187,"CUS008187","Mrs. Lisa Smith","Small Business","Berlin","Germany","2024-11-24"
8188,"CUS008188","Stacy Horn","Consumer","Madrid","Spain","2023-09-17"
8189,"CUS008189","Mallory Moore","Consumer","Cork","Ireland","2021-05-10"
8190,"CUS008190","Robert Martinez","Consumer","Manchester","United Kingdom","2021-07-27"
8191,"CUS008191","Jennifer Gordon","Consumer","Chicago","USA","2020-06-29"
8192,"CUS008192","Michael Chen","Online Reseller","Austin","USA","2025-10-26"
8193,"CUS008193","Dr. James Santos MD","Corporate","Bristol","United Kingdom","2019-11-23"
8194,"CUS008194","Peggy Blevins","Consumer","Chicago","USA","2019-02-18"
8195,"CUS008195","Cory Nelson","Consumer","Nottingham","United Kingdom","2020-11-07"
8196,"CUS008196","Tara Miller","Small Business","London","United Kingdom","2021-10-26"
8197,"CUS008197","Gregory Hall","Online Reseller","Barcelona","Spain","2025-05-20"
8198,"CUS008198","Madison Nielsen","Online Reseller","Lyon","France","2022-11-07"
8199,"CUS008199","Heather Anderson","Consumer","Leeds","United Kingdom","2022-12-31"
8200,"CUS008200","Mark Williams","Online Reseller","Dublin","Ireland","2022-12-29"
8201,"CUS008201","Charles Williams","Corporate","Birmingham","United Kingdom","2021-03-07"
8202,"CUS008202","Julie Bruce","Consumer","Leeds","United Kingdom","2025-05-16"
8203,"CUS008203","Lisa Moss","Consumer","Madrid","Spain","2021-05-08"
8204,"CUS008204","Corey Ford","Consumer","Rotterdam","Netherlands","2021-07-21"
8205,"CUS008205","Leonard Davis","Corporate","London","United Kingdom","2021-02-28"
8206,"CUS008206","Steven Shepherd","Online Reseller","Rotterdam","Netherlands","2022-06-29"
8207,"CUS008207","Zachary Wilkerson","Small Business","Dublin","Ireland","2020-10-16"
8208,"CUS008208","Allison Spears","Corporate","Lyon","France","2023-03-09"
8209,"CUS008209","Theresa Ross","Consumer","Hamburg","Germany","2020-09-03"
8210,"CUS008210","Amanda Tran","Consumer","Bristol","United Kingdom","2025-10-24"
8211,"CUS008211","Timothy White","Consumer","London","United Kingdom","2025-04-15"
8212,"CUS008212","Richard Boone","Consumer","Lyon","France","2020-10-03"
8213,"CUS008213","Deborah Blevins","Consumer","Madrid","Spain","2022-02-17"
8214,"CUS008214","William Church","Corporate","London","United Kingdom","2022-08-17"
8215,"CUS008215","Kevin Scott","Consumer","Berlin","Germany","2021-05-08"
8216,"CUS008216","Jonathan Chandler","Small Business","Manchester","United Kingdom","2024-10-14"
8217,"CUS008217","Jessica Mccarty","Consumer","Chicago","USA","2023-01-17"
8218,"CUS008218","Andrew Lester","Consumer","Birmingham","United Kingdom","2020-11-16"
8219,"CUS008219","Ryan Reynolds","Online Reseller","Glasgow","United Kingdom","2024-11-23"
8220,"CUS008220","Jose Vasquez","Small Business","Munich","Germany","2025-10-14"
8221,"CUS008221","Kayla Luna","Consumer","Nottingham","United Kingdom","2019-02-18"
8222,"CUS008222","Jeffery Haas","Corporate","Glasgow","United Kingdom","2020-05-13"
8223,"CUS008223","Loretta Young","Consumer","Madrid","Spain","2024-10-03"
8224,"CUS008224","Matthew Williams","Consumer","Munich","Germany","2022-12-02"
8225,"CUS008225","Stacey Taylor","Consumer","Cork","Ireland","2025-01-25"
8226,"CUS008226","Stacey Gay","Corporate","Nottingham","United Kingdom","2025-06-13"
8227,"CUS008227","Sheena Hawkins","Consumer","Chicago","USA","2022-04-30"
8228,"CUS008228","Douglas Rivas","Consumer","Munich","Germany","2021-10-13"
8229,"CUS008229","Paul Orr","Consumer","Birmingham","United Kingdom","2023-05-31"
8230,"CUS008230","Kenneth Smith","Consumer","London","United Kingdom","2022-10-21"
8231,"CUS008231","Christine Martinez","Consumer","Nottingham","United Kingdom","2020-07-04"
8232,"CUS008232","Dawn Cooley","Online Reseller","Glasgow","United Kingdom","2021-07-14"
8233,"CUS008233","Wanda Morris","Small Business","Lyon","France","2022-08-19"
8234,"CUS008234","Christopher Higgins","Small Business","Barcelona","Spain","2020-08-21"
8235,"CUS008235","Benjamin Dawson","Consumer","Leeds","United Kingdom","2021-03-03"
8236,"CUS008236","Joe Elliott","Small Business","Madrid","Spain","2022-03-19"
8237,"CUS008237","Isaiah Parker","Small Business","Glasgow","United Kingdom","2023-03-27"
8238,"CUS008238","David Howard","Consumer","Nottingham","United Kingdom","2025-04-11"
8239,"CUS008239","Nicolas Wells","Corporate","Lyon","France","2023-01-14"
8240,"CUS008240","Samantha Rivera","Consumer","Munich","Germany","2019-11-05"
8241,"CUS008241","Matthew Long","Consumer","Madrid","Spain","2023-11-24"
8242,"CUS008242","Justin Lin","Online Reseller","Dublin","Ireland","2022-04-01"
8243,"CUS008243","Jennifer Sims","Corporate","Barcelona","Spain","2025-06-29"
8244,"CUS008244","Jennifer Marsh","Consumer","Cork","Ireland","2024-04-20"
8245,"CUS008245","Matthew Watkins","Consumer","London","United Kingdom","2021-05-21"
8246,"CUS008246","Raymond Crosby","Consumer","Amsterdam","Netherlands","2021-12-25"
8247,"CUS008247","Charlene Blackwell","Corporate","Bristol","United Kingdom","2020-08-26"
8248,"CUS008248","Carmen Herrera","Online Reseller","Barcelona","Spain","2023-12-02"
8249,"CUS008249","Phillip Rose","Consumer","Munich","Germany","2022-04-14"
8250,"CUS008250","James Williams","Corporate","Bristol","United Kingdom","2023-05-13"
8251,"CUS008251","Kayla Simmons","Consumer","Glasgow","United Kingdom","2024-01-06"
8252,"CUS008252","Melanie Decker","Corporate","Glasgow","United Kingdom","2023-11-05"
8253,"CUS008253","Mr. Jon Smith","Small Business","Amsterdam","Netherlands","2021-06-22"
8254,"CUS008254","Diana Solis","Consumer","Paris","France","2021-05-03"
8255,"CUS008255","William Gross","Consumer","Barcelona","Spain","2023-01-31"
8256,"CUS008256","Sandra Wells","Online Reseller","Leeds","United Kingdom","2019-10-24"
8257,"CUS008257","David Fields","Consumer","London","United Kingdom","2025-03-13"
8258,"CUS008258","John Merritt","Corporate","Chicago","USA","2025-06-17"
8259,"CUS008259","Michelle Greene","Consumer","Birmingham","United Kingdom","2021-08-16"
8260,"CUS008260","Jonathan Dean","Consumer","Manchester","United Kingdom","2023-05-10"
8261,"CUS008261","Michael Sanford","Corporate","Nottingham","United Kingdom","2019-01-04"
8262,"CUS008262","Michael Thornton","Small Business","Rotterdam","Netherlands","2025-01-11"
8263,"CUS008263","Joseph Sutton","Corporate","Bristol","United Kingdom","2021-04-21"
8264,"CUS008264","Mrs. Jill Hodges","Consumer","Manchester","United Kingdom","2021-10-04"
8265,"CUS008265","Marissa Tyler","Consumer","Chicago","USA","2021-02-13"
8266,"CUS008266","Jessica Cook","Consumer","Birmingham","United Kingdom","2025-01-04"
8267,"CUS008267","Jared Cobb","Corporate","Bristol","United Kingdom","2023-12-23"
8268,"CUS008268","Hunter Davidson","Small Business","Rotterdam","Netherlands","2019-04-24"
8269,"CUS008269","Brian Powell","Consumer","New York","USA","2019-04-12"
8270,"CUS008270","Jessica Mcconnell","Consumer","Cork","Ireland","2022-02-12"
8271,"CUS008271","Robert Knight","Small Business","New York","USA","2019-05-09"
8272,"CUS008272","Noah Meyers","Corporate","Barcelona","Spain","2019-11-21"
8273,"CUS008273","Brian Mueller","Consumer","Austin","USA","2022-06-19"
8274,"CUS008274","Angelica Doyle","Consumer","Rotterdam","Netherlands","2025-04-12"
8275,"CUS008275","Marissa Moore","Corporate","Bristol","United Kingdom","2023-04-12"
8276,"CUS008276","Brianna Warren","Consumer","Bristol","United Kingdom","2021-02-02"
8277,"CUS008277","Rebecca Lewis","Small Business","Rotterdam","Netherlands","2024-06-29"
8278,"CUS008278","Lindsay Mendoza","Corporate","New York","USA","2021-11-10"
8279,"CUS008279","Anthony Fuller","Consumer","Barcelona","Spain","2024-11-14"
8280,"CUS008280","Jessica Benson","Consumer","Glasgow","United Kingdom","2024-08-07"
8281,"CUS008281","Regina Sawyer","Consumer","Manchester","United Kingdom","2024-09-03"
8282,"CUS008282","Denise Leon","Corporate","London","United Kingdom","2021-10-23"
8283,"CUS008283","Elijah Smith","Corporate","Bristol","United Kingdom","2024-08-12"
8284,"CUS008284","Felicia Robinson","Consumer","Cork","Ireland","2021-11-23"
8285,"CUS008285","Jade Ibarra","Consumer","Paris","France","2020-10-21"
8286,"CUS008286","William Tucker","Consumer","Bristol","United Kingdom","2025-07-25"
8287,"CUS008287","Erin Nelson","Consumer","Amsterdam","Netherlands","2025-04-25"
8288,"CUS008288","Haley Willis","Consumer","New York","USA","2020-05-18"
8289,"CUS008289","Amanda Zamora","Corporate","London","United Kingdom","2019-01-28"
8290,"CUS008290","Mr. Paul Ewing","Online Reseller","Manchester","United Kingdom","2021-11-25"
8291,"CUS008291","Brenda Taylor","Consumer","Barcelona","Spain","2024-06-01"
8292,"CUS008292","Nicole Foster","Small Business","Glasgow","United Kingdom","2021-12-25"
8293,"CUS008293","Rebecca Hanson","Corporate","Leeds","United Kingdom","2023-04-05"
8294,"CUS008294","Kyle Hernandez","Consumer","Manchester","United Kingdom","2025-02-22"
8295,"CUS008295","Vicki Ortiz","Corporate","Berlin","Germany","2020-02-09"
8296,"CUS008296","Tammy Hernandez","Corporate","Glasgow","United Kingdom","2023-02-26"
8297,"CUS008297","Nancy Jackson","Consumer","Leeds","United Kingdom","2024-01-18"
8298,"CUS008298","Stanley Howard","Online Reseller","Chicago","USA","2024-04-24"
8299,"CUS008299","Stephen Mueller","Consumer","Chicago","USA","2021-10-27"
8300,"CUS008300","Claudia Sanchez","Consumer","Cork","Ireland","2022-12-16"
8301,"CUS008301","Jonathan Peterson","Corporate","Birmingham","United Kingdom","2022-11-01"
8302,"CUS008302","Charles Sloan","Corporate","Amsterdam","Netherlands","2022-06-27"
8303,"CUS008303","Jason Robinson","Small Business","Manchester","United Kingdom","2019-10-17"
8304,"CUS008304","Jennifer Davidson","Consumer","Dublin","Ireland","2025-01-09"
8305,"CUS008305","Paul Smith","Corporate","Dublin","Ireland","2024-08-15"
8306,"CUS008306","Paula Johnson","Consumer","Dublin","Ireland","2022-05-10"
8307,"CUS008307","Mr. Melvin English","Consumer","New York","USA","2023-11-01"
8308,"CUS008308","Teresa Lawson","Corporate","Bristol","United Kingdom","2019-06-16"
8309,"CUS008309","John Wood","Consumer","Birmingham","United Kingdom","2025-01-05"
8310,"CUS008310","Michael Ramirez","Corporate","Dublin","Ireland","2023-11-04"
8311,"CUS008311","Eric Norman","Consumer","Chicago","USA","2023-04-06"
8312,"CUS008312","Michael Jordan","Consumer","New York","USA","2023-11-04"
8313,"CUS008313","Joshua Meyer","Consumer","Nottingham","United Kingdom","2019-12-26"
8314,"CUS008314","Dana Norman","Consumer","Nottingham","United Kingdom","2025-02-06"
8315,"CUS008315","Kelly Nelson","Consumer","Paris","France","2019-03-23"
8316,"CUS008316","Gregory Deleon","Small Business","Amsterdam","Netherlands","2024-09-13"
8317,"CUS008317","Amanda Smith","Consumer","Nottingham","United Kingdom","2021-10-27"
8318,"CUS008318","Nicholas Baker","Consumer","Cork","Ireland","2024-08-02"
8319,"CUS008319","Christine Conley","Corporate","London","United Kingdom","2022-12-27"
8320,"CUS008320","Ralph Herrera","Consumer","Leeds","United Kingdom","2019-11-03"
8321,"CUS008321","Ashley Heath","Corporate","Leeds","United Kingdom","2021-11-02"
8322,"CUS008322","Carrie Thomas","Online Reseller","Bristol","United Kingdom","2021-05-14"
8323,"CUS008323","Kevin Saunders","Online Reseller","Leeds","United Kingdom","2025-02-15"
8324,"CUS008324","Amy Sullivan","Consumer","Birmingham","United Kingdom","2019-12-31"
8325,"CUS008325","Daisy Grimes","Consumer","Lyon","France","2023-06-16"
8326,"CUS008326","Ian Ford","Online Reseller","Barcelona","Spain","2021-10-10"
8327,"CUS008327","Anthony Williams","Small Business","Paris","France","2025-01-31"
8328,"CUS008328","Gary King","Consumer","Austin","USA","2025-01-09"
8329,"CUS008329","Darryl Roberts","Consumer","Manchester","United Kingdom","2024-12-26"
8330,"CUS008330","Cynthia Jones","Online Reseller","Barcelona","Spain","2023-05-05"
8331,"CUS008331","Deborah Herrera","Corporate","Madrid","Spain","2025-07-16"
8332,"CUS008332","Harold Diaz","Consumer","Barcelona","Spain","2023-10-06"
8333,"CUS008333","Gabrielle Scott","Corporate","Barcelona","Spain","2023-09-21"
8334,"CUS008334","Devin Burch","Corporate","Paris","France","2023-05-31"
8335,"CUS008335","Ellen Long","Online Reseller","Austin","USA","2022-03-09"
8336,"CUS008336","Matthew Mcdonald","Small Business","Birmingham","United Kingdom","2020-04-23"
8337,"CUS008337","Emily Young","Consumer","Cork","Ireland","2024-05-25"
8338,"CUS008338","Jacob Watson","Small Business","Hamburg","Germany","2019-07-19"
8339,"CUS008339","Sandra Craig","Consumer","Nottingham","United Kingdom","2024-07-18"
8340,"CUS008340","Tracy Cooper","Small Business","Austin","USA","2022-07-05"
8341,"CUS008341","Elizabeth Freeman","Small Business","Amsterdam","Netherlands","2021-02-08"
8342,"CUS008342","Anne Ortiz","Consumer","Hamburg","Germany","2020-02-18"
8343,"CUS008343","Richard Kent","Small Business","Madrid","Spain","2023-02-05"
8344,"CUS008344","Deborah Bowman","Corporate","Paris","France","2022-12-12"
8345,"CUS008345","Jennifer Allen","Consumer","Chicago","USA","2022-06-02"
8346,"CUS008346","Mary Rivers","Consumer","Austin","USA","2021-01-19"
8347,"CUS008347","Aaron Smith","Consumer","Nottingham","United Kingdom","2023-10-07"
8348,"CUS008348","James Watkins","Small Business","Bristol","United Kingdom","2025-09-30"
8349,"CUS008349","Madeline Davis","Consumer","Bristol","United Kingdom","2024-11-07"
8350,"CUS008350","Katherine Lawrence","Corporate","London","United Kingdom","2023-04-19"
8351,"CUS008351","Renee Steele","Corporate","London","United Kingdom","2020-01-10"
8352,"CUS008352","Belinda Bailey","Consumer","Madrid","Spain","2024-07-18"
8353,"CUS008353","Gerald Williams","Corporate","Glasgow","United Kingdom","2024-11-28"
8354,"CUS008354","Kathryn Campbell","Corporate","Amsterdam","Netherlands","2020-10-15"
8355,"CUS008355","Jennifer Martinez","Consumer","Manchester","United Kingdom","2021-02-15"
8356,"CUS008356","Lee Price","Consumer","Chicago","USA","2022-02-20"
8357,"CUS008357","Joe Gilbert","Online Reseller","Glasgow","United Kingdom","2025-09-24"
8358,"CUS008358","Ryan Chang","Consumer","Glasgow","United Kingdom","2021-01-24"
8359,"CUS008359","Andrew Reyes","Consumer","Cork","Ireland","2021-12-21"
8360,"CUS008360","Maria Andrews","Small Business","Manchester","United Kingdom","2021-04-08"
8361,"CUS008361","Jeffrey Harper DVM","Consumer","Birmingham","United Kingdom","2024-06-06"
8362,"CUS008362","Michael Sanders","Consumer","Birmingham","United Kingdom","2022-09-07"
8363,"CUS008363","Ashley Yates","Online Reseller","Paris","France","2020-06-13"
8364,"CUS008364","Phyllis Beck","Consumer","Chicago","USA","2021-06-22"
8365,"CUS008365","Tammy Coleman","Consumer","Cork","Ireland","2023-12-11"
8366,"CUS008366","David Bolton","Consumer","Leeds","United Kingdom","2023-01-02"
8367,"CUS008367","Katelyn Allen","Consumer","Dublin","Ireland","2022-06-23"
8368,"CUS008368","Rebecca Warner","Consumer","Berlin","Germany","2020-02-03"
8369,"CUS008369","Amber Brown","Consumer","Leeds","United Kingdom","2020-03-09"
8370,"CUS008370","Joseph Lewis","Consumer","Bristol","United Kingdom","2021-06-08"
8371,"CUS008371","Tracy Hall","Corporate","Austin","USA","2020-06-06"
8372,"CUS008372","Brian Lee","Consumer","Berlin","Germany","2019-07-28"
8373,"CUS008373","Dillon Williams","Consumer","Amsterdam","Netherlands","2020-02-07"
8374,"CUS008374","Scott Martin","Small Business","Manchester","United Kingdom","2021-06-30"
8375,"CUS008375","Vanessa Perez","Consumer","Paris","France","2024-04-19"
8376,"CUS008376","Michael Walker","Consumer","Hamburg","Germany","2025-11-15"
8377,"CUS008377","Raymond Bradley","Consumer","Lyon","France","2022-03-25"
8378,"CUS008378","Robert Brown","Consumer","Chicago","USA","2025-05-03"
8379,"CUS008379","Kelly Johnson","Corporate","London","United Kingdom","2025-10-08"
8380,"CUS008380","Sarah Vance","Consumer","Amsterdam","Netherlands","2020-04-03"
8381,"CUS008381","Anthony Bryant","Consumer","Paris","France","2023-12-14"
8382,"CUS008382","Regina Schroeder","Corporate","London","United Kingdom","2023-01-25"
8383,"CUS008383","Jacob Cervantes","Small Business","Bristol","United Kingdom","2022-03-24"
8384,"CUS008384","Alexander Thompson","Small Business","New York","USA","2020-01-02"
8385,"CUS008385","Catherine Frey","Consumer","Bristol","United Kingdom","2020-12-27"
8386,"CUS008386","Steven Ruiz","Consumer","Bristol","United Kingdom","2022-08-25"
8387,"CUS008387","Deborah Osborne","Consumer","Berlin","Germany","2022-02-04"
8388,"CUS008388","Stephen Shields","Consumer","Amsterdam","Netherlands","2021-06-02"
8389,"CUS008389","Jessica Aguilar","Consumer","Manchester","United Kingdom","2020-10-18"
8390,"CUS008390","Cameron Anderson","Small Business","Austin","USA","2023-09-10"
8391,"CUS008391","Robert Jones","Consumer","Munich","Germany","2019-01-31"
8392,"CUS008392","Carol Delacruz","Corporate","Lyon","France","2020-11-07"
8393,"CUS008393","Angela Rodriguez","Consumer","Barcelona","Spain","2024-08-10"
8394,"CUS008394","Martin Bradley DVM","Consumer","London","United Kingdom","2019-07-12"
8395,"CUS008395","Rhonda Grimes","Small Business","Rotterdam","Netherlands","2022-08-02"
8396,"CUS008396","Peter Flores","Consumer","Paris","France","2021-06-13"
8397,"CUS008397","Lori Nelson","Consumer","Glasgow","United Kingdom","2019-06-11"
8398,"CUS008398","Melissa White","Consumer","Birmingham","United Kingdom","2019-09-03"
8399,"CUS008399","Emily Mitchell","Corporate","Paris","France","2020-07-29"
8400,"CUS008400","Joseph Salinas","Small Business","Bristol","United Kingdom","2024-05-03"
8401,"CUS008401","Mary Duran","Consumer","Barcelona","Spain","2023-02-23"
8402,"CUS008402","Angela Reyes","Consumer","Berlin","Germany","2025-03-14"
8403,"CUS008403","Jorge Smith","Corporate","Lyon","France","2021-09-15"
8404,"CUS008404","Anthony Tran","Consumer","Glasgow","United Kingdom","2021-06-06"
8405,"CUS008405","Kimberly Vaughn","Consumer","Bristol","United Kingdom","2023-03-31"
8406,"CUS008406","Ryan Bowen","Online Reseller","Glasgow","United Kingdom","2023-08-20"
8407,"CUS008407","Phyllis Herrera","Online Reseller","Rotterdam","Netherlands","2019-09-24"
8408,"CUS008408","Shannon Crosby","Consumer","Bristol","United Kingdom","2021-04-02"
8409,"CUS008409","Michael Martin","Consumer","Leeds","United Kingdom","2021-04-15"
8410,"CUS008410","Debbie Boyd","Consumer","Glasgow","United Kingdom","2024-10-09"
8411,"CUS008411","Franklin Proctor","Corporate","Glasgow","United Kingdom","2024-08-08"
8412,"CUS008412","Ashley Ramos","Consumer","Bristol","United Kingdom","2025-05-08"
8413,"CUS008413","Susan Smith","Consumer","Birmingham","United Kingdom","2023-08-14"
8414,"CUS008414","John Strickland","Small Business","Glasgow","United Kingdom","2021-07-25"
8415,"CUS008415","Julie Webb","Corporate","Lyon","France","2020-09-20"
8416,"CUS008416","Alexandra Fisher","Consumer","Glasgow","United Kingdom","2022-01-19"
8417,"CUS008417","Jessica Mata","Consumer","Dublin","Ireland","2025-04-28"
8418,"CUS008418","John Thomas","Consumer","London","United Kingdom","2021-12-23"
8419,"CUS008419","April Fisher","Small Business","Leeds","United Kingdom","2023-02-17"
8420,"CUS008420","Dr. Mark Lopez","Consumer","Amsterdam","Netherlands","2020-06-18"
8421,"CUS008421","Charles Campbell","Consumer","Leeds","United Kingdom","2022-01-23"
8422,"CUS008422","Kelli Hoffman","Online Reseller","London","United Kingdom","2022-06-11"
8423,"CUS008423","Ashley Price","Corporate","London","United Kingdom","2024-04-16"
8424,"CUS008424","Amanda Mercado","Consumer","Nottingham","United Kingdom","2024-06-16"
8425,"CUS008425","Jasmine Evans","Corporate","Birmingham","United Kingdom","2020-05-14"
8426,"CUS008426","James Mendez","Consumer","Glasgow","United Kingdom","2020-08-31"
8427,"CUS008427","Brian Salazar","Consumer","Bristol","United Kingdom","2020-09-17"
8428,"CUS008428","Frank Escobar","Consumer","Bristol","United Kingdom","2019-12-23"
8429,"CUS008429","Lisa Smith","Corporate","Austin","USA","2022-06-05"
8430,"CUS008430","Danielle Salinas","Corporate","Berlin","Germany","2019-04-15"
8431,"CUS008431","Justin Mckinney","Corporate","Cork","Ireland","2025-08-20"
8432,"CUS008432","Mr. Edwin Rogers","Corporate","New York","USA","2025-02-13"
8433,"CUS008433","Ashley Ali","Corporate","Dublin","Ireland","2022-04-19"
8434,"CUS008434","Anthony Tran","Consumer","Chicago","USA","2019-04-09"
8435,"CUS008435","Jacqueline Berry","Consumer","Leeds","United Kingdom","2022-06-26"
8436,"CUS008436","Wyatt Thomas","Online Reseller","Leeds","United Kingdom","2023-03-26"
8437,"CUS008437","Troy Ford","Corporate","Hamburg","Germany","2023-11-03"
8438,"CUS008438","Tyler Nielsen","Corporate","Madrid","Spain","2025-05-03"
8439,"CUS008439","David Valenzuela","Consumer","Paris","France","2024-09-01"
8440,"CUS008440","Priscilla Peterson","Corporate","Bristol","United Kingdom","2019-03-09"
8441,"CUS008441","Robert Taylor","Corporate","Cork","Ireland","2022-09-30"
8442,"CUS008442","Kenneth Hickman","Consumer","Chicago","USA","2024-05-06"
8443,"CUS008443","Michael Gibson","Consumer","Chicago","USA","2020-08-22"
8444,"CUS008444","Kayla Thomas","Consumer","Glasgow","United Kingdom","2024-01-09"
8445,"CUS008445","Lindsey Gonzalez","Consumer","New York","USA","2022-05-30"
8446,"CUS008446","Kimberly Avila DVM","Small Business","Chicago","USA","2025-10-17"
8447,"CUS008447","Ryan Fowler","Online Reseller","Chicago","USA","2022-01-12"
8448,"CUS008448","Ivan Allen","Small Business","Dublin","Ireland","2021-09-13"
8449,"CUS008449","Sarah Castillo","Small Business","Manchester","United Kingdom","2023-10-30"
8450,"CUS008450","David Berry","Consumer","Nottingham","United Kingdom","2020-02-15"
8451,"CUS008451","Michelle Martinez","Corporate","Barcelona","Spain","2023-05-02"
8452,"CUS008452","Morgan Torres","Online Reseller","Nottingham","United Kingdom","2024-10-03"
8453,"CUS008453","Pamela Hernandez","Small Business","Birmingham","United Kingdom","2023-05-01"
8454,"CUS008454","Chelsey Duncan","Consumer","Austin","USA","2024-11-07"
8455,"CUS008455","Trevor Aguilar","Consumer","Madrid","Spain","2021-10-23"
8456,"CUS008456","Mr. Timothy Morgan","Small Business","Munich","Germany","2021-10-03"
8457,"CUS008457","Lindsey Garcia","Consumer","Lyon","France","2023-10-16"
8458,"CUS008458","Angela Tucker","Consumer","Munich","Germany","2019-12-22"
8459,"CUS008459","Andrew Jenkins","Consumer","Manchester","United Kingdom","2025-04-18"
8460,"CUS008460","Anthony Berry","Corporate","Madrid","Spain","2021-08-21"
8461,"CUS008461","David Cantu","Consumer","Amsterdam","Netherlands","2020-05-11"
8462,"CUS008462","Gary Richmond","Consumer","Bristol","United Kingdom","2024-04-04"
8463,"CUS008463","Robert Hodges","Small Business","Nottingham","United Kingdom","2021-04-13"
8464,"CUS008464","Leslie Clark","Corporate","Cork","Ireland","2021-10-11"
8465,"CUS008465","Justin Wilson","Consumer","Paris","France","2020-10-08"
8466,"CUS008466","Pamela Powell","Consumer","Glasgow","United Kingdom","2023-04-29"
8467,"CUS008467","Michael Mathews","Small Business","Birmingham","United Kingdom","2021-01-08"
8468,"CUS008468","Douglas Collins","Consumer","Bristol","United Kingdom","2025-07-03"
8469,"CUS008469","Mary Klein","Consumer","London","United Kingdom","2021-03-09"
8470,"CUS008470","Michelle Rhodes","Consumer","Glasgow","United Kingdom","2021-06-07"
8471,"CUS008471","Crystal Miller","Small Business","Lyon","France","2025-08-28"
8472,"CUS008472","Paige Williams","Consumer","Berlin","Germany","2019-07-06"
8473,"CUS008473","Dennis Moody","Consumer","Nottingham","United Kingdom","2023-10-13"
8474,"CUS008474","Miranda Hayes","Small Business","Dublin","Ireland","2021-01-19"
8475,"CUS008475","Victoria Kemp","Consumer","Hamburg","Germany","2021-09-30"
8476,"CUS008476","Sean Wilson","Consumer","Glasgow","United Kingdom","2022-08-04"
8477,"CUS008477","Joshua Prince","Corporate","Birmingham","United Kingdom","2019-02-26"
8478,"CUS008478","Laurie Haynes","Corporate","Nottingham","United Kingdom","2025-07-11"
8479,"CUS008479","Dr. Claudia Wilson","Online Reseller","Paris","France","2023-03-21"
8480,"CUS008480","Gregory Smith","Small Business","Amsterdam","Netherlands","2020-12-14"
8481,"CUS008481","Dylan Webb","Consumer","Barcelona","Spain","2021-11-19"
8482,"CUS008482","Richard Silva","Consumer","Barcelona","Spain","2019-10-25"
8483,"CUS008483","Sabrina Robbins","Consumer","Bristol","United Kingdom","2023-11-19"
8484,"CUS008484","John Collier","Consumer","Berlin","Germany","2019-08-28"
